manufacturer,device,param_id,name,categories,cc_msb,cc_lsb,cc_min_value,cc_max_value,nrpn_msb,nrpn_lsb,nrpn_min_value,nrpn_max_value,orientation,notes,usage
Elektron,Digitone II,50558816,T11 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630936,T10 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630935,T9 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630934,T8 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630933,T7 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630932,T6 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630931,T5 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630930,T4 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630929,T3 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630928,T2 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1630927,T1 Filter Key Tracking,,26,,0,100,1,69,0,100,0-based,,
Elektron,Digitone II,1510526358,T16 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1510526357,T15 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1510526356,T14 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1510526355,T13 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1510526354,T12 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1510526353,T11 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50707776,T16 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50707775,T15 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50707774,T14 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50707773,T13 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50707772,T12 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50707771,T11 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726663,T10 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726662,T9 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726661,T8 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726660,T7 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726659,T6 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726658,T5 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726657,T4 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726656,T3 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726655,T2 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,48726654,T1 Filter Lowpass Filter,filter/comb+,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635741,T10 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635740,T9 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635739,T8 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635738,T7 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635737,T6 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635736,T5 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635735,T4 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635734,T3 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635733,T2 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1635732,T1 Filter Lowpass Filter,filter/comb-,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,49694882,T16 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,49694881,T15 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,49694880,T14 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,49694879,T13 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,49694878,T12 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,49694877,T11 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603067,T10 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603066,T9 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603065,T8 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603064,T7 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603063,T6 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603062,T5 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603061,T4 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603060,T3 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603059,T2 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,1603058,T1 Filter Q,filter/equalizer,18,,0,127,1,22,0,127,0-based,,
Elektron,Digitone II,50469448,T16 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,50469447,T15 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,50469446,T14 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,50469445,T13 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,50469444,T12 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,50469443,T11 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628053,T10 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628052,T9 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628051,T8 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628050,T7 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628049,T6 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628048,T5 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628047,T4 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628046,T3 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628045,T2 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,1628044,T1 Filter Release Time,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",23,,0,127,1,19,0,127,0-based,,
Elektron,Digitone II,51392969,T16 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,51392968,T15 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,51392967,T14 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,51392966,T13 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,51392965,T12 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,51392964,T11 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49605509,T16 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49605508,T15 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49605507,T14 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49605506,T13 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49605505,T12 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49605504,T11 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49516136,T16 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49516135,T15 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49516134,T14 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49516133,T13 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49516132,T12 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,49516131,T11 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657844,T10 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657843,T9 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657842,T8 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657841,T7 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657840,T6 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657839,T5 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657838,T4 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657837,T3 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657836,T2 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1657835,T1 Filter Resonance,filter/legacy_lp_hp,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600184,T10 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600183,T9 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600182,T8 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600181,T7 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600180,T6 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600179,T5 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600178,T4 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600177,T3 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600176,T2 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1600175,T1 Filter Resonance,filter/lowpass4,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597301,T10 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597300,T9 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597299,T8 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597298,T7 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597297,T6 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597296,T5 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597295,T4 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597294,T3 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597293,T2 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,1597292,T1 Filter Resonance,filter/multimode,17,,0,127,1,21,0,127,0-based,,
Elektron,Digitone II,50439657,T16 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,50439656,T15 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,50439655,T14 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,50439654,T13 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,50439653,T12 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,50439652,T11 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627092,T10 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627091,T9 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627090,T8 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627089,T7 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627088,T6 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627087,T5 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627086,T4 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627085,T3 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627084,T2 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,1627083,T1 Filter Sustain Level,"filter/comb+,filter/comb-,filter/equalizer,filter/legacy_lp_hp,filter/lowpass4,filter/multimode",22,,0,127,1,18,0,127,0-based,,
Elektron,Digitone II,50618403,T16 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,50618402,T15 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,50618401,T14 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,50618400,T13 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,50618399,T12 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,50618398,T11 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632858,T10 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632857,T9 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632856,T8 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632855,T7 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632854,T6 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632853,T5 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632852,T4 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632851,T3 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632850,T2 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1632849,T1 Filter Width,,28,,0,127,1,25,0,127,0-based,,
Elektron,Digitone II,1485740246,T16 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,1485740245,T15 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,1485740244,T14 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,1485740243,T13 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,1485740242,T12 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,1485740241,T11 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927111,T10 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927110,T9 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927109,T8 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927108,T7 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927107,T6 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927106,T5 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927105,T4 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927104,T3 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927103,T2 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,47927102,T1 FX Bit Reduction,,78,,0,127,1,5,0,127,0-based,,
Elektron,Digitone II,52286699,T16 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,52286698,T15 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,52286697,T14 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,52286696,T13 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,52286695,T12 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,52286694,T11 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686674,T10 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686673,T9 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686672,T8 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686671,T7 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686670,T6 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686669,T5 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686668,T4 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686667,T3 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686666,T2 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,1686665,T1 FX Chorus Send,,29,,0,127,1,35,0,127,0-based,,
Elektron,Digitone II,52316490,T16 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,52316489,T15 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,52316488,T14 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,52316487,T13 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,52316486,T12 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,52316485,T11 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687635,T10 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687634,T9 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687633,T8 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687632,T7 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687631,T6 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687630,T5 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687629,T4 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687628,T3 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687627,T2 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1687626,T1 FX Delay Send,,30,,0,127,1,36,0,127,0-based,,
Elektron,Digitone II,1485829619,T16 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,1485829618,T15 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,1485829617,T14 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,1485829616,T13 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,1485829615,T12 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,1485829614,T11 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929994,T10 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929993,T9 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929992,T8 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929991,T7 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929990,T6 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929989,T5 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929988,T4 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929987,T3 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929986,T2 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,47929985,T1 FX Overdrive,,81,,0,127,1,8,0,127,0-based,,
Elektron,Digitone II,1485859410,T16 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,1485859409,T15 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,1485859408,T14 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,1485859407,T13 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,1485859406,T12 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,1485859405,T11 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,47930955,T10 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,47930954,T9 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,47930953,T8 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,47930952,T7 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,47930951,T6 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
Elektron,Digitone II,47930950,T5 FX OVR Routing,,82,,0,1,1,9,0,1,0-based,,0: PRE Filter; 1: POST Filter
